31,25,791.33,166.87,29.38,66.67,-1,-1,-1,-1
32,25,797.86,166.78,30.065,68.224,-1,-1,-1,-1
33,25,804.39,166.66,30.75,69.779,-1,-1,-1,-1
34,25,810.92,166.57,31.435,71.333,-1,-1,-1,-1
35,25,817.41,166.52,32.12,72.887,-1,-1,-1,-1
36,25,823.78,166.5,32.805,74.442,-1,-1,-1,-1
37,25,829.98,166.56,33.49,75.996,-1,-1,-1,-1
38,25,835.95,166.73,34.175,77.55,-1,-1,-1,-1
39,25,841.64,167.06,34.859,79.105,-1,-1,-1,-1
40,25,846.99,167.49,35.544,80.659,-1,-1,-1,-1
41,25,852.02,168.01,36.229,82.213,-1,-1,-1,-1
42,25,856.72,168.59,36.914,83.768,-1,-1,-1,-1
43,25,861.18,169.23,37.599,85.322,-1,-1,-1,-1
44,25,865.5,169.91,38.284,86.876,-1,-1,-1,-1
45,25,869.78,170.62,38.969,88.431,-1,-1,-1,-1
60,5,716.71,157.05,28.33,64.287,-1,-1,-1,-1
61,5,719.11,158.2,28.33,64.287,-1,-1,-1,-1
61,16,774.17,165.36,31.621,71.754,-1,-1,-1,-1
62,5,721.56,159.36,28.33,64.287,-1,-1,-1,-1
62,16,780.92,165.94,32.928,74.72,-1,-1,-1,-1
63,5,724.11,160.54,28.33,64.287,-1,-1,-1,-1
63,16,787.66,166.55,34.235,77.686,-1,-1,-1,-1
64,5,726.57,160.92,28.697,65.12,-1,-1,-1,-1
64,16,794.4,167.25,35.542,80.652,-1,-1,-1,-1
65,5,728.7,159.19,30.009,68.098,-1,-1,-1,-1
65,16,801.18,168.08,36.849,83.618,-1,-1,-1,-1
66,5,731.01,157.57,31.321,71.076,-1,-1,-1,-1
66,16,808.01,169.02,38.156,86.584,-1,-1,-1,-1
67,5,733.57,156.14,32.634,74.053,-1,-1,-1,-1
67,16,814.91,170.08,39.463,89.551,-1,-1,-1,-1
67,21,898.57,140.75,32.272,73.232,-1,-1,-1,-1
68,5,736.43,154.95,33.946,77.031,-1,-1,-1,-1
68,16,821.87,171.26,40.77,92.517,-1,-1,-1,-1
68,21,908.65,145.81,35.218,79.917,-1,-1,-1,-1
69,5,739.66,153.99,35.258,80.009,-1,-1,-1,-1
69,16,828.85,172.52,42.077,95.483,-1,-1,-1,-1
69,21,918.73,150.9,38.164,86.601,-1,-1,-1,-1
70,5,743.31,153.28,36.571,82.987,-1,-1,-1,-1
70,16,835.79,173.8,43.384,98.449,-1,-1,-1,-1
70,21,928.8,156.09,41.109,93.286,-1,-1,-1,-1
71,5,747.43,152.83,37.883,85.965,-1,-1,-1,-1
71,16,842.59,175.06,44.691,101.41,-1,-1,-1,-1
71,21,938.87,161.46,44.055,99.971,-1,-1,-1,-1
72,5,752.07,152.66,39.195,88.943,-1,-1,-1,-1
72,16,849.23,176.32,45.998,104.38,-1,-1,-1,-1
72,21,948.97,167.17,47.001,106.66,-1,-1,-1,-1
73,5,757.25,152.86,40.508,91.921,-1,-1,-1,-1
73,16,855.71,177.59,47.305,107.35,-1,-1,-1,-1
73,21,959.13,173.3,49.947,113.34,-1,-1,-1,-1
74,5,763,153.55,41.82,94.899,-1,-1,-1,-1
74,16,862.07,178.89,48.613,110.31,-1,-1,-1,-1
74,21,969.4,179.89,52.892,120.02,-1,-1,-1,-1
75,5,769.36,154.73,43.132,97.877,-1,-1,-1,-1
75,16,868.36,180.23,49.92,113.28,-1,-1,-1,-1
75,21,979.81,186.89,55.838,126.71,-1,-1,-1,-1
76,5,776.28,156.37,44.445,100.85,-1,-1,-1,-1
76,16,874.64,181.61,51.227,116.25,-1,-1,-1,-1
76,21,990.33,194.18,58.784,133.39,-1,-1,-1,-1
77,5,783.66,158.45,45.757,103.83,-1,-1,-1,-1
77,16,880.97,183.03,52.534,119.21,-1,-1,-1,-1
77,21,1000.9,201.57,61.73,140.08,-1,-1,-1,-1
78,5,791.35,160.85,47.069,106.81,-1,-1,-1,-1
78,16,887.4,184.51,53.841,122.18,-1,-1,-1,-1
79,5,799.18,163.45,48.381,109.79,-1,-1,-1,-1
79,16,894,186.04,55.148,125.14,-1,-1,-1,-1
80,5,807.05,166.12,49.694,112.77,-1,-1,-1,-1
80,16,900.8,187.64,56.455,128.11,-1,-1,-1,-1
81,16,907.83,189.31,57.762,131.08,-1,-1,-1,-1
81,23,797.88,198.85,28.33,64.287,-1,-1,-1,-1
82,16,915.15,191.04,59.069,134.04,-1,-1,-1,-1
82,23,817.36,208.36,28.33,64.287,-1,-1,-1,-1
83,16,922.76,192.83,60.376,137.01,-1,-1,-1,-1
83,20,423.32,168.48,28.484,64.636,-1,-1,-1,-1
83,23,836.11,214.51,29.814,67.656,-1,-1,-1,-1
84,16,930.67,194.66,61.683,139.97,-1,-1,-1,-1
84,20,411.54,168.07,29.638,67.255,-1,-1,-1,-1
84,23,854.35,218.26,32.436,73.606,-1,-1,-1,-1
85,16,938.86,196.52,62.99,142.94,-1,-1,-1,-1
85,20,399.75,167.63,30.792,69.874,-1,-1,-1,-1
85,23,872.71,222.28,35.059,79.556,-1,-1,-1,-1
86,16,947.27,198.39,64.297,145.91,-1,-1,-1,-1
86,20,387.84,167.14,31.946,72.493,-1,-1,-1,-1
86,23,891.21,226.68,37.681,85.506,-1,-1,-1,-1
87,16,955.8,200.32,65.604,148.87,-1,-1,-1,-1
87,20,375.69,166.65,33.1,75.112,-1,-1,-1,-1
87,23,909.8,231.43,40.303,91.456,-1,-1,-1,-1
88,16,964.42,202.36,66.911,151.84,-1,-1,-1,-1
88,20,363.28,166.23,34.254,77.73,-1,-1,-1,-1
88,23,928.42,236.35,42.926,97.406,-1,-1,-1,-1
89,16,973.07,204.5,68.219,154.81,-1,-1,-1,-1
89,20,350.62,165.95,35.408,80.349,-1,-1,-1,-1
89,27,1125.8,257.99,51.418,116.68,-1,-1,-1,-1
90,20,337.68,165.82,36.563,82.968,-1,-1,-1,-1
90,27,1120.9,267.03,47.322,107.38,-1,-1,-1,-1
91,20,324.53,165.79,37.717,85.587,-1,-1,-1,-1
91,24,917.54,159.09,28.33,64.287,-1,-1,-1,-1
91,27,1118.4,287.26,38.339,87,-1,-1,-1,-1
92,20,311.25,165.84,38.871,88.206,-1,-1,-1,-1
92,24,932.64,162.06,28.33,64.287,-1,-1,-1,-1
93,20,297.93,165.9,40.025,90.825,-1,-1,-1,-1
93,24,947.58,164.09,28.744,65.227,-1,-1,-1,-1
