1,10,666.66,402.07,87.289,198.08,-1,-1,-1,-1
1,17,459.08,436.79,72.062,163.52,-1,-1,-1,-1
1,21,934.29,290.82,178.73,405.58,-1,-1,-1,-1
1,54,554.06,435.39,74.029,167.99,-1,-1,-1,-1
1,72,1353.3,399.56,82.346,186.86,-1,-1,-1,-1
1,82,397.86,425.12,26.408,59.925,-1,-1,-1,-1
1,98,828.99,415.11,33.529,76.085,-1,-1,-1,-1
1,101,1173.6,413.73,40.707,92.373,-1,-1,-1,-1
2,10,661.42,403.01,87.63,198.85,-1,-1,-1,-1
2,17,453.07,435.73,72.881,165.38,-1,-1,-1,-1
2,21,929.43,289.25,181.11,410.96,-1,-1,-1,-1
2,54,551.24,437.72,73.183,166.07,-1,-1,-1,-1
2,72,1354.1,400.79,81.916,185.88,-1,-1,-1,-1
2,82,390.68,425.79,26.41,59.93,-1,-1,-1,-1
2,98,825.17,416.81,33.456,75.92,-1,-1,-1,-1
2,101,1171.5,415.59,40.49,91.881,-1,-1,-1,-1
3,10,656.16,403.87,88.017,199.73,-1,-1,-1,-1
3,17,447.13,434.89,73.606,167.02,-1,-1,-1,-1
3,21,924.57,287.69,183.48,416.34,-1,-1,-1,-1
3,54,548.44,440.04,72.338,164.15,-1,-1,-1,-1
3,72,1354.9,401.96,81.485,184.91,-1,-1,-1,-1
3,82,383.55,426.46,26.412,59.936,-1,-1,-1,-1
3,98,821.37,418.52,33.383,75.754,-1,-1,-1,-1
3,101,1169.5,417.45,40.273,91.389,-1,-1,-1,-1
4,10,650.88,404.73,88.447,200.7,-1,-1,-1,-1
4,17,441.31,434.27,74.236,168.45,-1,-1,-1,-1
4,21,919.74,286.11,185.85,421.72,-1,-1,-1,-1
4,54,545.72,442.33,71.493,162.23,-1,-1,-1,-1
4,72,1355.7,403.04,81.055,183.93,-1,-1,-1,-1
4,82,376.53,427.16,26.415,59.942,-1,-1,-1,-1
4,98,817.65,420.25,33.31,75.589,-1,-1,-1,-1
4,101,1167.5,419.36,40.056,90.897,-1,-1,-1,-1
5,10,645.66,405.52,88.917,201.77,-1,-1,-1,-1
5,17,435.71,433.86,74.771,169.67,-1,-1,-1,-1
5,21,914.98,284.43,188.22,427.1,-1,-1,-1,-1
5,54,543.16,444.59,70.647,160.31,-1,-1,-1,-1
5,72,1356.8,404.09,80.625,182.95,-1,-1,-1,-1
5,82,369.65,427.87,26.417,59.947,-1,-1,-1,-1
5,98,814.04,421.96,33.237,75.423,-1,-1,-1,-1
5,101,1165.4,421.29,39.839,90.405,-1,-1,-1,-1
6,10,640.57,406.23,89.426,202.93,-1,-1,-1,-1
6,17,430.4,433.65,75.212,170.67,-1,-1,-1,-1
6,21,910.32,282.57,190.59,432.48,-1,-1,-1,-1
6,54,540.84,446.81,69.802,158.39,-1,-1,-1,-1
6,72,1358,405.21,80.195,181.98,-1,-1,-1,-1
6,82,362.98,428.59,26.42,59.953,-1,-1,-1,-1
6,98,810.61,423.59,33.164,75.257,-1,-1,-1,-1
6,101,1163.4,423.18,39.622,89.912,-1,-1,-1,-1
7,10,635.61,406.89,89.971,204.16,-1,-1,-1,-1
7,17,425.39,433.61,75.558,171.46,-1,-1,-1,-1
7,21,905.77,280.45,192.96,437.86,-1,-1,-1,-1
7,54,538.78,448.93,68.957,156.48,-1,-1,-1,-1
7,72,1359.4,406.44,79.764,181,-1,-1,-1,-1
7,82,356.55,429.31,26.422,59.958,-1,-1,-1,-1
7,98,807.4,425.11,33.091,75.092,-1,-1,-1,-1
7,101,1161.5,425.02,39.405,89.42,-1,-1,-1,-1
8,10,630.81,407.53,90.549,205.48,-1,-1,-1,-1
8,17,420.67,433.67,75.81,172.03,-1,-1,-1,-1
8,21,901.36,277.96,195.33,443.24,-1,-1,-1,-1
8,54,536.95,450.94,68.111,154.56,-1,-1,-1,-1
8,72,1361,407.7,79.334,180.02,-1,-1,-1,-1
8,82,350.39,429.99,26.425,59.964,-1,-1,-1,-1
8,98,804.48,426.5,33.018,74.926,-1,-1,-1,-1
8,101,1159.5,426.74,39.188,88.928,-1,-1,-1,-1
9,10,626.13,408.12,91.159,206.86,-1,-1,-1,-1
9,17,416.16,433.83,75.967,172.38,-1,-1,-1,-1
9,21,897.13,275.02,197.7,448.62,-1,-1,-1,-1
9,54,535.33,452.81,67.266,152.64,-1,-1,-1,-1
9,72,1362.7,408.96,78.904,179.05,-1,-1,-1,-1
9,82,344.52,430.64,26.427,59.969,-1,-1,-1,-1
9,98,801.9,427.73,32.945,74.761,-1,-1,-1,-1
9,101,1157.5,428.3,38.972,88.436,-1,-1,-1,-1
10,10,621.53,408.62,91.797,208.31,-1,-1,-1,-1
10,17,411.74,434.15,76.03,172.52,-1,-1,-1,-1
10,21,893.06,271.62,200.07,454,-1,-1,-1,-1
10,54,533.82,454.59,66.421,150.72,-1,-1,-1,-1
10,72,1364.6,410.26,78.474,178.07,-1,-1,-1,-1
10,82,338.91,431.23,26.43,59.975,-1,-1,-1,-1
10,98,799.65,428.82,32.872,74.595,-1,-1,-1,-1
10,101,1155.5,429.68,38.755,87.943,-1,-1,-1,-1
11,10,616.91,409,92.461,209.82,-1,-1,-1,-1
11,17,407.33,434.65,75.997,172.45,-1,-1,-1,-1
11,21,889.09,267.78,202.44,459.38,-1,-1,-1,-1
11,54,532.29,456.28,65.576,148.8,-1,-1,-1,-1
11,72,1366.5,411.58,78.043,177.1,-1,-1,-1,-1
11,82,333.49,431.77,26.432,59.981,-1,-1,-1,-1
11,98,797.62,429.74,32.799,74.43,-1,-1,-1,-1
11,101,1153.4,430.8,38.538,87.451,-1,-1,-1,-1
