1,3,134.29,238.85,37.725,85.603,-1,-1,-1,-1
1,33,242.16,209.13,26,59,-1,-1,-1,-1
2,3,137.85,233.16,41.432,94.016,-1,-1,-1,-1
2,33,248.02,208.23,26,59,-1,-1,-1,-1
3,3,141.44,227.64,45.063,102.26,-1,-1,-1,-1
3,33,253.93,207.37,26,59,-1,-1,-1,-1
4,3,145.08,222.29,48.617,110.32,-1,-1,-1,-1
4,33,259.92,206.38,26.094,59.213,-1,-1,-1,-1
5,3,148.82,217.09,52.095,118.21,-1,-1,-1,-1
5,33,266.06,205.18,26.341,59.773,-1,-1,-1,-1
6,3,152.73,212,55.497,125.93,-1,-1,-1,-1
6,33,272.45,204.13,26.588,60.334,-1,-1,-1,-1
7,3,156.82,207.02,58.822,133.48,-1,-1,-1,-1
7,33,279.11,203.25,26.835,60.895,-1,-1,-1,-1
8,3,161.13,202.17,62.07,140.85,-1,-1,-1,-1
8,33,286.04,202.55,27.082,61.456,-1,-1,-1,-1
9,3,165.67,197.43,65.242,148.05,-1,-1,-1,-1
9,33,293.26,201.97,27.329,62.017,-1,-1,-1,-1
10,3,170.42,192.78,68.338,155.08,-1,-1,-1,-1
10,33,300.72,201.5,27.577,62.578,-1,-1,-1,-1
11,3,175.36,188.16,71.358,161.93,-1,-1,-1,-1
11,33,308.39,201.08,27.824,63.139,-1,-1,-1,-1
12,3,180.38,183.58,74.301,168.61,-1,-1,-1,-1
12,33,316.23,200.7,28.071,63.7,-1,-1,-1,-1
13,3,185.37,179.07,77.167,175.11,-1,-1,-1,-1
13,33,324.18,200.32,28.318,64.261,-1,-1,-1,-1
14,3,190.18,174.69,79.957,181.44,-1,-1,-1,-1
14,33,332.18,199.9,28.565,64.822,-1,-1,-1,-1
15,3,194.66,170.5,82.671,187.6,-1,-1,-1,-1
15,33,340.19,199.41,28.813,65.383,-1,-1,-1,-1
16,3,198.68,166.57,85.308,193.59,-1,-1,-1,-1
16,33,348.14,198.86,29.06,65.944,-1,-1,-1,-1
17,3,202.18,162.98,87.869,199.4,-1,-1,-1,-1
17,33,356.06,198.28,29.307,66.505,-1,-1,-1,-1
18,3,205.17,159.78,90.354,205.04,-1,-1,-1,-1
19,3,207.74,157.02,92.762,210.5,-1,-1,-1,-1
20,3,209.96,154.68,95.094,215.79,-1,-1,-1,-1
21,3,211.98,152.82,97.349,220.91,-1,-1,-1,-1
22,3,213.95,151.45,99.528,225.85,-1,-1,-1,-1
23,3,215.95,150.6,101.63,230.62,-1,-1,-1,-1
24,3,218.05,150.26,103.66,235.22,-1,-1,-1,-1
25,3,220.31,150.4,105.61,239.65,-1,-1,-1,-1
26,3,222.73,150.97,107.48,243.9,-1,-1,-1,-1
27,3,225.37,151.93,109.28,247.97,-1,-1,-1,-1
28,3,228.2,153.28,111,251.88,-1,-1,-1,-1
29,3,231.22,155,112.64,255.61,-1,-1,-1,-1
30,3,234.41,157.06,114.21,259.16,-1,-1,-1,-1
31,3,237.73,159.45,115.7,262.55,-1,-1,-1,-1
32,3,241.18,162.15,117.11,265.76,-1,-1,-1,-1
32,35,408.89,197.02,30.174,68.472,-1,-1,-1,-1
33,3,244.71,165.13,118.45,268.79,-1,-1,-1,-1
