1,1,570.28,429.05,125.16,284.01,-1,-1,-1,-1
1,5,1257.9,456.51,37.906,86.019,-1,-1,-1,-1
1,6,442.48,468.97,101.42,230.16,-1,-1,-1,-1
1,19,1325.9,430.45,151.95,344.79,-1,-1,-1,-1
1,25,1838.6,467.94,74.305,168.61,-1,-1,-1,-1
1,28,1435.7,421.15,160.58,364.39,-1,-1,-1,-1
1,38,1136.6,437.33,40.123,91.049,-1,-1,-1,-1
1,55,813.79,470.41,33.546,76.123,-1,-1,-1,-1
1,57,1000.4,445.78,32.16,72.978,-1,-1,-1,-1
1,74,711.7,471.8,45.326,102.85,-1,-1,-1,-1
2,1,571.62,431.48,123.78,280.87,-1,-1,-1,-1
2,5,1257.1,452.52,39.698,90.085,-1,-1,-1,-1
2,6,443.32,471,101.43,230.19,-1,-1,-1,-1
2,19,1331.7,427.61,153.92,349.26,-1,-1,-1,-1
2,25,1838.3,466.8,74.805,169.74,-1,-1,-1,-1
2,28,1440.6,420.5,161.06,365.48,-1,-1,-1,-1
2,38,1136.5,437.39,40.123,91.049,-1,-1,-1,-1
2,55,815.3,476.96,30.712,69.693,-1,-1,-1,-1
2,57,1000.7,443.65,33.465,75.94,-1,-1,-1,-1
2,74,714.06,477.77,42.097,95.529,-1,-1,-1,-1
3,1,572.9,433.6,122.52,278.03,-1,-1,-1,-1
3,5,1256.6,449.96,40.861,92.725,-1,-1,-1,-1
3,6,444.1,472.63,101.65,230.68,-1,-1,-1,-1
3,19,1337.5,425.15,155.69,353.29,-1,-1,-1,-1
3,25,1838.1,465.97,75.17,170.57,-1,-1,-1,-1
3,28,1445.6,419.86,161.55,366.58,-1,-1,-1,-1
3,38,1136.4,437.46,40.123,91.049,-1,-1,-1,-1
3,55,816.37,481.64,28.702,65.131,-1,-1,-1,-1
3,57,1001,441.71,34.668,78.67,-1,-1,-1,-1
3,74,716.12,482.17,39.561,89.774,-1,-1,-1,-1
4,1,574.13,435.35,121.42,275.52,-1,-1,-1,-1
4,5,1256.3,448.5,41.536,94.256,-1,-1,-1,-1
4,6,444.87,473.96,102.03,231.55,-1,-1,-1,-1
4,19,1343.4,423,157.3,356.94,-1,-1,-1,-1
4,25,1838,465.4,75.415,171.13,-1,-1,-1,-1
4,28,1450.8,419.25,162.04,367.69,-1,-1,-1,-1
4,38,1136.3,437.55,40.123,91.049,-1,-1,-1,-1
4,55,817.07,484.85,27.356,62.076,-1,-1,-1,-1
4,57,1001.5,439.95,35.768,81.167,-1,-1,-1,-1
4,74,717.89,485.19,37.646,85.429,-1,-1,-1,-1
5,1,575.3,436.72,120.46,273.35,-1,-1,-1,-1
5,5,1256.1,447.85,41.842,94.95,-1,-1,-1,-1
5,6,445.63,475.08,102.54,232.7,-1,-1,-1,-1
5,19,1349.3,421.08,158.76,360.25,-1,-1,-1,-1
5,25,1837.9,465.02,75.556,171.45,-1,-1,-1,-1
5,28,1456.1,418.68,162.53,368.81,-1,-1,-1,-1
5,38,1136.2,437.65,40.123,91.049,-1,-1,-1,-1
5,55,817.45,486.9,26.537,60.218,-1,-1,-1,-1
5,57,1001.9,438.3,36.766,83.431,-1,-1,-1,-1
5,74,719.36,487.01,36.285,82.341,-1,-1,-1,-1
6,1,576.42,437.7,119.66,271.53,-1,-1,-1,-1
6,5,1256.1,447.79,41.877,95.029,-1,-1,-1,-1
6,6,446.36,475.99,103.14,234.07,-1,-1,-1,-1
6,19,1355.5,419.39,160.09,363.28,-1,-1,-1,-1
6,25,1837.9,464.79,75.609,171.57,-1,-1,-1,-1
6,28,1461.7,418.14,163.03,369.93,-1,-1,-1,-1
6,38,1136.2,437.78,40.123,91.049,-1,-1,-1,-1
6,55,817.57,488.06,26.127,59.288,-1,-1,-1,-1
6,57,1002.4,436.75,37.662,85.464,-1,-1,-1,-1
6,74,720.5,487.84,35.414,80.363,-1,-1,-1,-1
7,1,577.47,438.33,119,270.04,-1,-1,-1,-1
7,5,1256.2,448.11,41.723,94.68,-1,-1,-1,-1
7,6,447.05,476.73,103.82,235.61,-1,-1,-1,-1
7,19,1361.8,417.91,161.32,366.06,-1,-1,-1,-1
7,25,1837.8,464.69,75.59,171.53,-1,-1,-1,-1
7,28,1467.6,417.72,163.53,371.07,-1,-1,-1,-1
7,38,1136.1,437.92,40.123,91.049,-1,-1,-1,-1
7,55,817.52,488.54,26.026,59.06,-1,-1,-1,-1
7,57,1002.7,435.37,38.455,87.264,-1,-1,-1,-1
7,74,721.3,487.87,34.971,79.357,-1,-1,-1,-1
8,1,578.45,438.56,118.49,268.89,-1,-1,-1,-1
8,5,1256.2,448.68,41.447,94.055,-1,-1,-1,-1
8,6,447.66,477.33,104.54,237.26,-1,-1,-1,-1
